positionID,maternalID,paternalID,position,row,block,Germ,flw,total.pods,total.pods.collected,totalseeds,cohort,year,seedpool
3169,23,44,10.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3170,23,44,11,304,3C,0,0,0,0,0,greenhouse,2017,NA
3171,23,44,11.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3172,23,44,11.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3173,77,38,12.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3174,77,38,12.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3175,77,38,13,304,3C,0,0,0,0,0,greenhouse,2017,NA
3176,77,38,13.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3177,77,38,13.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3178,19,37,14.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3179,19,37,14.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3180,19,37,15,304,3C,0,0,0,0,0,greenhouse,2017,NA
3181,19,37,15.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3182,19,37,15.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3183,116,37,16.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3184,116,37,16.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3185,116,37,17,304,3C,0,0,0,0,0,greenhouse,2017,NA
3186,116,37,17.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3187,116,37,17.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3188,78,112,18.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3189,78,112,18.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3190,78,112,19,304,3C,0,0,0,0,0,greenhouse,2017,NA
3191,78,112,19.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3192,78,112,19.2,304,3C,1,1,6,2,7,greenhouse,2017,NA
3193,190,138,20.8,304,3C,1,1,0,0,0,greenhouse,2017,NA
3194,190,138,20.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3195,190,138,21,304,3C,1,1,0,0,0,greenhouse,2017,NA
3196,190,138,21.1,304,3C,1,1,0,0,0,greenhouse,2017,NA
3197,190,138,21.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3198,101,98,22.8,304,3C,1,1,0,0,0,greenhouse,2017,NA
3199,101,98,22.9,304,3C,1,1,0,0,0,greenhouse,2017,NA
3200,101,98,23,304,3C,0,0,0,0,0,greenhouse,2017,NA
3201,101,98,23.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3202,101,98,23.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3203,67,1,24.8,304,3C,1,1,4,0,0,greenhouse,2017,NA
3204,67,1,24.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3205,67,1,25,304,3C,1,1,4,1,6,greenhouse,2017,NA
3206,67,1,25.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3207,67,1,25.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3208,169,112,26.8,304,3C,1,1,1,0,0,greenhouse,2017,NA
3209,169,112,26.9,304,3C,1,1,0,0,0,greenhouse,2017,NA
3210,169,112,27,304,3C,1,1,0,0,0,greenhouse,2017,NA
3211,169,112,27.1,304,3C,1,1,0,0,0,greenhouse,2017,NA
3212,169,112,27.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3213,66,152,28.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3214,66,152,28.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3215,66,152,29,304,3C,0,0,0,0,0,greenhouse,2017,NA
3216,66,152,29.1,304,3C,1,0,0,0,0,greenhouse,2017,NA
3217,66,152,29.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3218,55,98,30.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3219,55,98,30.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3220,55,98,31,304,3C,0,0,0,0,0,greenhouse,2017,NA
3221,55,98,31.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3222,55,98,31.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3223,52,126,32.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3224,52,126,32.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3225,52,126,33,304,3C,1,1,5,1,4,greenhouse,2017,NA
3226,52,126,33.1,304,3C,1,0,0,0,0,greenhouse,2017,NA
3227,52,126,33.2,304,3C,1,1,7,2,6,greenhouse,2017,NA
3228,92,126,34.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3229,92,126,34.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3230,92,126,35,304,3C,0,0,0,0,0,greenhouse,2017,NA
3231,92,126,35.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3232,92,126,35.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3233,100,81,36.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3234,100,81,36.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3235,100,81,37,304,3C,0,0,0,0,0,greenhouse,2017,NA
3236,100,81,37.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3237,100,81,37.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3238,123,135,38.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3239,123,135,38.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3240,123,135,39,304,3C,0,0,0,0,0,greenhouse,2017,NA
3241,123,135,39.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3242,123,135,39.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3243,75,36,40.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3244,75,36,40.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3245,75,36,41,304,3C,0,0,0,0,0,greenhouse,2017,NA
3246,75,36,41.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3247,75,36,41.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3248,180,163,42.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3249,180,163,42.9,304,3C,1,1,4,2,15,greenhouse,2017,NA
3250,180,163,43,304,3C,0,0,0,0,0,greenhouse,2017,NA
3251,180,163,43.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3252,180,163,43.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3253,20,127,44.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3254,20,127,44.9,304,3C,0,0,0,0,0,greenhouse,2017,NA
3255,20,127,45,304,3C,1,0,0,0,0,greenhouse,2017,NA
3256,20,127,45.1,304,3C,1,0,0,0,0,greenhouse,2017,NA
3257,20,127,45.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3258,153,36,46.8,304,3C,0,0,0,0,0,greenhouse,2017,NA
3259,153,36,46.9,304,3C,1,0,0,0,0,greenhouse,2017,NA
3260,153,36,47,304,3C,0,0,0,0,0,greenhouse,2017,NA
3261,153,36,47.1,304,3C,1,1,6,2,18,greenhouse,2017,NA
3262,153,36,47.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3263,18,167,48.8,304,3C,1,1,1,0,0,greenhouse,2017,NA
3264,18,167,48.9,304,3C,1,1,0,0,0,greenhouse,2017,NA
3265,18,167,49,304,3C,0,0,0,0,0,greenhouse,2017,NA
3266,18,167,49.1,304,3C,0,0,0,0,0,greenhouse,2017,NA
3267,18,167,49.2,304,3C,0,0,0,0,0,greenhouse,2017,NA
3268,30,38,0.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3269,30,38,0.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3270,30,38,1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3271,30,38,1.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3272,30,38,1.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3273,181,71,2.8,305,3C,1,1,19,2,2,greenhouse,2017,NA
3274,181,71,2.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3275,181,71,3,305,3C,0,0,0,0,0,greenhouse,2017,NA
3276,181,71,3.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3277,181,71,3.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3278,203,130,4.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3279,203,130,4.9,305,3C,1,0,0,0,0,greenhouse,2017,NA
3280,203,130,5,305,3C,0,0,0,0,0,greenhouse,2017,NA
3281,203,130,5.1,305,3C,1,0,0,0,0,greenhouse,2017,NA
3282,203,130,5.2,305,3C,1,0,0,0,0,greenhouse,2017,NA
3283,57,130,6.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3284,57,130,6.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3285,57,130,7,305,3C,0,0,0,0,0,greenhouse,2017,NA
3286,57,130,7.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3287,57,130,7.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3288,56,15,8.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3289,56,15,8.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3290,56,15,9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3291,56,15,9.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3292,56,15,9.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3293,45,198,10.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3294,45,198,10.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3295,45,198,11,305,3C,0,0,0,0,0,greenhouse,2017,NA
3296,45,198,11.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3297,45,198,11.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3298,113,99,12.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3299,113,99,12.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3300,113,99,13,305,3C,0,0,0,0,0,greenhouse,2017,NA
3301,113,99,13.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3302,113,99,13.2,305,3C,1,0,0,0,0,greenhouse,2017,NA
3303,121,166,14.8,305,3C,1,1,3,1,9,greenhouse,2017,NA
3304,121,166,14.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3305,121,166,15,305,3C,0,0,0,0,0,greenhouse,2017,NA
3306,121,166,15.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3307,121,166,15.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3308,133,198,16.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3309,133,198,16.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3310,133,198,17,305,3C,0,0,0,0,0,greenhouse,2017,NA
3311,133,198,17.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3312,133,198,17.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3313,194,135,18.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3314,194,135,18.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3315,194,135,19,305,3C,0,0,0,0,0,greenhouse,2017,NA
3316,194,135,19.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3317,194,135,19.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3318,7,76,20.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3319,7,76,20.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3320,7,76,21,305,3C,0,0,0,0,0,greenhouse,2017,NA
3321,7,76,21.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3322,7,76,21.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3323,168,110,22.8,305,3C,1,1,0,0,0,greenhouse,2017,NA
3324,168,110,22.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3325,168,110,23,305,3C,0,0,0,0,0,greenhouse,2017,NA
3326,168,110,23.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3327,168,110,23.2,305,3C,1,1,0,0,0,greenhouse,2017,NA
3328,45,198,24.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3329,45,198,24.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3330,45,198,25,305,3C,0,0,0,0,0,greenhouse,2017,NA
3331,45,198,25.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3332,45,198,25.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3333,199,119,26.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3334,199,119,26.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3335,199,119,27,305,3C,0,0,0,0,0,greenhouse,2017,NA
3336,199,119,27.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3337,199,119,27.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3338,118,58,28.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3339,118,58,28.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3340,118,58,29,305,3C,0,0,0,0,0,greenhouse,2017,NA
3341,118,58,29.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3342,118,58,29.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3343,183,138,30.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3344,183,138,30.9,305,3C,1,1,10,0,0,greenhouse,2017,NA
3345,183,138,31,305,3C,0,0,0,0,0,greenhouse,2017,NA
3346,183,138,31.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3347,183,138,31.2,305,3C,1,1,25,7,64,greenhouse,2017,NA
3348,10,99,32.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3349,10,99,32.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3350,10,99,33,305,3C,1,0,0,0,0,greenhouse,2017,NA
3351,10,99,33.1,305,3C,1,1,2,0,0,greenhouse,2017,NA
3352,10,99,33.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3353,39,28,34.8,305,3C,1,1,22,3,30,greenhouse,2017,NA
3354,39,28,34.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3355,39,28,35,305,3C,0,0,0,0,0,greenhouse,2017,NA
3356,39,28,35.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3357,39,28,35.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3358,123,135,36.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3359,123,135,36.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3360,123,135,37,305,3C,0,0,0,0,0,greenhouse,2017,NA
3361,123,135,37.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3362,123,135,37.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3363,47,122,38.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3364,47,122,38.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3365,47,122,39,305,3C,0,0,0,0,0,greenhouse,2017,NA
3366,47,122,39.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3367,47,122,39.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3368,73,8,40.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3369,73,8,40.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3370,73,8,41,305,3C,0,0,0,0,0,greenhouse,2017,NA
3371,73,8,41.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3372,73,8,41.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3373,41,38,42.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3374,41,38,42.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3375,41,38,43,305,3C,0,0,0,0,0,greenhouse,2017,NA
3376,41,38,43.1,305,3C,1,1,9,1,6,greenhouse,2017,NA
3377,41,38,43.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3378,93,106,44.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3379,93,106,44.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3380,93,106,45,305,3C,0,0,0,0,0,greenhouse,2017,NA
3381,93,106,45.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3382,93,106,45.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3383,141,139,46.8,305,3C,0,0,0,0,0,greenhouse,2017,NA
3384,141,139,46.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3385,141,139,47,305,3C,0,0,0,0,0,greenhouse,2017,NA
3386,141,139,47.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3387,141,139,47.2,305,3C,1,1,3,3,23,greenhouse,2017,NA
3388,24,34,48.8,305,3C,1,1,8,2,20,greenhouse,2017,NA
3389,24,34,48.9,305,3C,0,0,0,0,0,greenhouse,2017,NA
3390,24,34,49,305,3C,1,1,3,0,0,greenhouse,2017,NA
3391,24,34,49.1,305,3C,0,0,0,0,0,greenhouse,2017,NA
3392,24,34,49.2,305,3C,0,0,0,0,0,greenhouse,2017,NA
3393,117,15,0.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3394,117,15,0.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3395,117,15,1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3396,117,15,1.1,314,3C,1,1,1,0,0,greenhouse,2017,NA
3397,117,15,1.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3398,136,16,2.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3399,136,16,2.9,314,3C,1,1,0,0,0,greenhouse,2017,NA
3400,136,16,3,314,3C,0,0,0,0,0,greenhouse,2017,NA
3401,136,16,3.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3402,136,16,3.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3403,35,34,4.8,314,3C,1,1,2,0,0,greenhouse,2017,NA
3404,35,34,4.9,314,3C,1,1,12,5,30,greenhouse,2017,NA
3405,35,34,5,314,3C,0,0,0,0,0,greenhouse,2017,NA
3406,35,34,5.1,314,3C,1,1,2,0,0,greenhouse,2017,NA
3407,35,34,5.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3408,172,98,6.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3409,172,98,6.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3410,172,98,7,314,3C,0,0,0,0,0,greenhouse,2017,NA
3411,172,98,7.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3412,172,98,7.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3413,56,15,8.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3414,56,15,8.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3415,56,15,9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3416,56,15,9.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3417,56,15,9.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3418,23,44,10.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3419,23,44,10.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3420,23,44,11,314,3C,0,0,0,0,0,greenhouse,2017,NA
3421,23,44,11.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3422,23,44,11.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3423,93,106,12.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3424,93,106,12.9,314,3C,1,1,0,0,0,greenhouse,2017,NA
3425,93,106,13,314,3C,1,0,0,0,0,greenhouse,2017,NA
3426,93,106,13.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3427,93,106,13.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3428,2,106,14.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3429,2,106,14.9,314,3C,1,1,0,0,0,greenhouse,2017,NA
3430,2,106,15,314,3C,1,1,0,0,0,greenhouse,2017,NA
3431,2,106,15.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3432,2,106,15.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3433,32,28,16.8,314,3C,1,1,10,0,0,greenhouse,2017,NA
3434,32,28,16.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3435,32,28,17,314,3C,1,1,0,0,0,greenhouse,2017,NA
3436,32,28,17.1,314,3C,1,1,17,3,14,greenhouse,2017,NA
3437,32,28,17.2,314,3C,1,1,0,0,0,greenhouse,2017,NA
3438,29,58,18.8,314,3C,1,1,4,0,0,greenhouse,2017,NA
3439,29,58,18.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3440,29,58,19,314,3C,0,0,0,0,0,greenhouse,2017,NA
3441,29,58,19.1,314,3C,1,1,4,1,2,greenhouse,2017,NA
3442,29,58,19.2,314,3C,1,1,7,0,0,greenhouse,2017,NA
3443,24,34,20.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3444,24,34,20.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3445,24,34,21,314,3C,1,1,9,0,0,greenhouse,2017,NA
3446,24,34,21.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3447,24,34,21.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3448,43,8,22.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3449,43,8,22.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3450,43,8,23,314,3C,0,0,0,0,0,greenhouse,2017,NA
3451,43,8,23.1,314,3C,1,1,0,0,0,greenhouse,2017,NA
3452,43,8,23.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3453,109,167,24.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3454,109,167,24.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3455,109,167,25,314,3C,1,1,8,1,7,greenhouse,2017,NA
3456,109,167,25.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3457,109,167,25.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3458,116,37,26.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3459,116,37,26.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3460,116,37,27,314,3C,0,0,0,0,0,greenhouse,2017,NA
3461,116,37,27.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3462,116,37,27.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3463,147,163,28.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3464,147,163,28.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3465,147,163,29,314,3C,0,0,0,0,0,greenhouse,2017,NA
3466,147,163,29.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3467,147,163,29.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3468,2,106,30.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3469,2,106,30.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3470,2,106,31,314,3C,0,0,0,0,0,greenhouse,2017,NA
3471,2,106,31.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3472,2,106,31.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3473,45,198,32.8,314,3C,1,1,18,4,28,greenhouse,2017,NA
3474,45,198,32.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3475,45,198,33,314,3C,0,0,0,0,0,greenhouse,2017,NA
3476,45,198,33.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3477,45,198,33.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3478,69,37,34.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3479,69,37,34.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3480,69,37,35,314,3C,0,0,0,0,0,greenhouse,2017,NA
3481,69,37,35.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3482,69,37,35.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3483,78,112,36.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3484,78,112,36.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3485,78,112,37,314,3C,0,0,0,0,0,greenhouse,2017,NA
3486,78,112,37.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3487,78,112,37.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3488,129,149,38.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3489,129,149,38.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3490,129,149,39,314,3C,0,0,0,0,0,greenhouse,2017,NA
3491,129,149,39.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3492,129,149,39.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3493,171,166,40.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3494,171,166,40.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3495,171,166,41,314,3C,0,0,0,0,0,greenhouse,2017,NA
3496,171,166,41.1,314,3C,1,1,5,1,5,greenhouse,2017,NA
3497,171,166,41.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3498,3,162,42.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3499,3,162,42.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3500,3,162,43,314,3C,1,1,0,0,0,greenhouse,2017,NA
3501,3,162,43.1,314,3C,1,0,0,0,0,greenhouse,2017,NA
3502,3,162,43.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3503,92,126,44.8,314,3C,1,0,0,0,0,greenhouse,2017,NA
3504,92,126,44.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3505,92,126,45,314,3C,0,0,0,0,0,greenhouse,2017,NA
3506,92,126,45.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3507,92,126,45.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3508,30,38,46.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3509,30,38,46.9,314,3C,0,0,0,0,0,greenhouse,2017,NA
3510,30,38,47,314,3C,0,0,0,0,0,greenhouse,2017,NA
3511,30,38,47.1,314,3C,0,0,0,0,0,greenhouse,2017,NA
3512,30,38,47.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3513,25,71,48.8,314,3C,0,0,0,0,0,greenhouse,2017,NA
3514,25,71,48.9,314,3C,1,0,0,0,0,greenhouse,2017,NA
3515,25,71,49,314,3C,0,0,0,0,0,greenhouse,2017,NA
3516,25,71,49.1,314,3C,1,0,0,0,0,greenhouse,2017,NA
3517,25,71,49.2,314,3C,0,0,0,0,0,greenhouse,2017,NA
3518,39,28,0.8,315,3C,1,1,0,0,0,greenhouse,2017,NA
3519,39,28,0.9,315,3C,1,0,0,0,0,greenhouse,2017,NA
3520,39,28,1,315,3C,1,1,5,0,0,greenhouse,2017,NA
3521,39,28,1.1,315,3C,0,0,0,0,0,greenhouse,2017,NA
3522,39,28,1.2,315,3C,1,0,0,0,0,greenhouse,2017,NA
3523,141,139,2.8,315,3C,0,0,0,0,0,greenhouse,2017,NA
3524,141,139,2.9,315,3C,0,0,0,0,0,greenhouse,2017,NA
3525,141,139,3,315,3C,0,0,0,0,0,greenhouse,2017,NA
3526,141,139,3.1,315,3C,1,0,0,0,0,greenhouse,2017,NA
3527,141,139,3.2,315,3C,0,0,0,0,0,greenhouse,2017,NA
3528,93,106,4.8,315,3C,1,0,0,0,0,greenhouse,2017,NA
3529,93,106,4.9,315,3C,0,0,0,0,0,greenhouse,2017,NA
3530,93,106,5,315,3C,0,0,0,0,0,greenhouse,2017,NA
3531,93,106,5.1,315,3C,0,0,0,0,0,greenhouse,2017,NA
3532,93,106,5.2,315,3C,0,0,0,0,0,greenhouse,2017,NA
3533,192,76,6.8,315,3C,0,0,0,0,0,greenhouse,2017,NA
3534,192,76,6.9,315,3C,0,0,0,0,0,greenhouse,2017,NA
3535,192,76,7,315,3C,0,0,0,0,0,greenhouse,2017,NA
3536,192,76,7.1,315,3C,0,0,0,0,0,greenhouse,2017,NA
3537,192,76,7.2,315,3C,1,1,4,1,7,greenhouse,2017,NA
3538,46,162,8.8,315,3C,0,0,0,0,0,greenhouse,2017,NA
