block,position,row,maternalID,paternalID,Germ,flw,total.pods,total.pods.collected,totalseeds,cohort,year
2C,24.9,211,29,75,0,0,0,0,0,greenhouse,2017
2C,25,211,29,75,0,0,0,0,0,greenhouse,2017
2C,25.1,211,29,75,0,0,0,0,0,greenhouse,2017
2C,25.2,211,29,75,1,1,3,2,14,greenhouse,2017
2C,26.8,211,97,52,0,0,0,0,0,greenhouse,2017
2C,26.9,211,97,52,0,0,0,0,0,greenhouse,2017
2C,27,211,97,52,0,0,0,0,0,greenhouse,2017
2C,27.1,211,97,52,0,0,0,0,0,greenhouse,2017
2C,27.2,211,97,52,1,1,4,2,9,greenhouse,2017
2C,28.8,211,50,96,0,0,0,0,0,greenhouse,2017
2C,28.9,211,50,96,0,0,0,0,0,greenhouse,2017
2C,29,211,50,96,0,0,0,0,0,greenhouse,2017
2C,29.1,211,50,96,0,0,0,0,0,greenhouse,2017
2C,29.2,211,50,96,0,0,0,0,0,greenhouse,2017
2C,3,211,76,42,1,1,18,12,35,greenhouse,2017
2C,3.1,211,76,42,0,0,0,0,0,greenhouse,2017
2C,3.2,211,76,42,0,0,0,0,0,greenhouse,2017
2C,30.8,211,86,1,0,0,0,0,0,greenhouse,2017
2C,30.9,211,86,1,0,0,0,0,0,greenhouse,2017
2C,31,211,86,1,0,0,0,0,0,greenhouse,2017
2C,31.1,211,86,1,0,0,0,0,0,greenhouse,2017
2C,31.2,211,86,1,0,0,0,0,0,greenhouse,2017
2C,32.8,211,82,42,0,0,0,0,0,greenhouse,2017
2C,32.9,211,82,42,0,0,0,0,0,greenhouse,2017
2C,33,211,82,42,0,0,0,0,0,greenhouse,2017
2C,33.1,211,82,42,0,0,0,0,0,greenhouse,2017
2C,33.2,211,82,42,0,0,0,0,0,greenhouse,2017
2C,34.8,211,46,69,0,0,0,0,0,greenhouse,2017
2C,34.9,211,46,69,0,0,0,0,0,greenhouse,2017
2C,35,211,46,69,0,0,0,0,0,greenhouse,2017
2C,35.1,211,46,69,0,0,0,0,0,greenhouse,2017
2C,35.2,211,46,69,0,0,0,0,0,greenhouse,2017
2C,36.8,211,79,75,0,0,0,0,0,greenhouse,2017
2C,36.9,211,79,75,1,1,5,1,5,greenhouse,2017
2C,37,211,79,75,0,0,0,0,0,greenhouse,2017
2C,37.1,211,79,75,0,0,0,0,0,greenhouse,2017
2C,37.2,211,79,75,0,0,0,0,0,greenhouse,2017
2C,38.8,211,66,61,1,0,0,0,0,greenhouse,2017
2C,38.9,211,66,61,0,0,0,0,0,greenhouse,2017
2C,39,211,66,61,0,0,0,0,0,greenhouse,2017
2C,39.1,211,66,61,0,0,0,0,0,greenhouse,2017
2C,39.2,211,66,61,1,1,0,0,0,greenhouse,2017
2C,4.8,211,54,25,0,0,0,0,0,greenhouse,2017
2C,4.9,211,54,25,0,0,0,0,0,greenhouse,2017
2C,40.8,211,5,21,0,0,0,0,0,greenhouse,2017
2C,40.9,211,5,21,0,0,0,0,0,greenhouse,2017
2C,41,211,5,21,0,0,0,0,0,greenhouse,2017
2C,41.1,211,5,21,0,0,0,0,0,greenhouse,2017
2C,41.2,211,5,21,0,0,0,0,0,greenhouse,2017
2C,42.8,211,58,89,0,0,0,0,0,greenhouse,2017
2C,42.9,211,58,89,0,0,0,0,0,greenhouse,2017
2C,43,211,58,89,0,0,0,0,0,greenhouse,2017
2C,43.1,211,58,89,0,0,0,0,0,greenhouse,2017
2C,43.2,211,58,89,0,0,0,0,0,greenhouse,2017
2C,44.8,211,86,1,0,0,0,0,0,greenhouse,2017
2C,44.9,211,86,1,0,0,0,0,0,greenhouse,2017
2C,45,211,86,1,0,0,0,0,0,greenhouse,2017
2C,45.1,211,86,1,1,0,0,0,0,greenhouse,2017
2C,45.2,211,86,1,0,0,0,0,0,greenhouse,2017
2C,46.8,211,63,31,0,0,0,0,0,greenhouse,2017
2C,46.9,211,63,31,0,0,0,0,0,greenhouse,2017
2C,47,211,63,31,0,0,0,0,0,greenhouse,2017
2C,47.1,211,63,31,0,0,0,0,0,greenhouse,2017
2C,47.2,211,63,31,0,0,0,0,0,greenhouse,2017
2C,5,211,54,25,0,0,0,0,0,greenhouse,2017
2C,5.1,211,54,25,0,0,0,0,0,greenhouse,2017
2C,5.2,211,54,25,0,0,0,0,0,greenhouse,2017
2C,6.8,211,63,31,0,0,0,0,0,greenhouse,2017
2C,6.9,211,63,31,0,0,0,0,0,greenhouse,2017
2C,7,211,63,31,0,0,0,0,0,greenhouse,2017
2C,7.1,211,63,31,0,0,0,0,0,greenhouse,2017
2C,7.2,211,63,31,0,0,0,0,0,greenhouse,2017
2C,8.8,211,44,25,0,0,0,0,0,greenhouse,2017
2C,8.9,211,44,25,0,0,0,0,0,greenhouse,2017
2C,9,211,44,25,0,0,0,0,0,greenhouse,2017
2C,9.1,211,44,25,0,0,0,0,0,greenhouse,2017
2C,9.2,211,44,25,0,0,0,0,0,greenhouse,2017
2C,0.8,214,19,52,0,0,0,0,0,greenhouse,2017
2C,0.9,214,19,52,0,0,0,0,0,greenhouse,2017
2C,1,214,19,52,0,0,0,0,0,greenhouse,2017
2C,1.1,214,19,52,0,0,0,0,0,greenhouse,2017
2C,1.2,214,19,52,0,0,0,0,0,greenhouse,2017
2C,10.8,214,36,61,0,0,0,0,0,greenhouse,2017
2C,10.9,214,36,61,0,0,0,0,0,greenhouse,2017
2C,11,214,36,61,0,0,0,0,0,greenhouse,2017
2C,11.1,214,36,61,0,0,0,0,0,greenhouse,2017
2C,11.2,214,36,61,0,0,0,0,0,greenhouse,2017
2C,12.8,214,45,8,0,0,0,0,0,greenhouse,2017
2C,12.9,214,45,8,0,0,0,0,0,greenhouse,2017
2C,13,214,45,8,0,0,0,0,0,greenhouse,2017
2C,13.1,214,45,8,0,0,0,0,0,greenhouse,2017
2C,13.2,214,45,8,0,0,0,0,0,greenhouse,2017
2C,14.8,214,7,8,0,0,0,0,0,greenhouse,2017
2C,14.9,214,7,8,1,1,0,0,0,greenhouse,2017
2C,15,214,7,8,0,0,0,0,0,greenhouse,2017
2C,15.1,214,7,8,1,1,0,0,0,greenhouse,2017
2C,15.2,214,7,8,0,0,0,0,0,greenhouse,2017
2C,16.8,214,37,55,0,0,0,0,0,greenhouse,2017
2C,16.9,214,37,55,1,1,0,0,0,greenhouse,2017
2C,17,214,37,55,0,0,0,0,0,greenhouse,2017
2C,17.1,214,37,55,0,0,0,0,0,greenhouse,2017
2C,17.2,214,37,55,0,0,0,0,0,greenhouse,2017
2C,18.8,214,41,89,0,0,0,0,0,greenhouse,2017
2C,18.9,214,41,89,0,0,0,0,0,greenhouse,2017
2C,19,214,41,89,0,0,0,0,0,greenhouse,2017
2C,19.1,214,41,89,0,0,0,0,0,greenhouse,2017
2C,19.2,214,41,89,0,0,0,0,0,greenhouse,2017
2C,2.8,214,16,43,0,0,0,0,0,greenhouse,2017
2C,2.9,214,16,43,0,0,0,0,0,greenhouse,2017
2C,20.8,214,51,55,0,0,0,0,0,greenhouse,2017
2C,20.9,214,51,55,0,0,0,0,0,greenhouse,2017
2C,21,214,51,55,0,0,0,0,0,greenhouse,2017
2C,21.1,214,51,55,0,0,0,0,0,greenhouse,2017
2C,21.2,214,51,55,0,0,0,0,0,greenhouse,2017
2C,22.8,214,12,8,0,0,0,0,0,greenhouse,2017
2C,22.9,214,12,8,0,0,0,0,0,greenhouse,2017
2C,23,214,12,8,1,0,0,0,0,greenhouse,2017
2C,23.1,214,12,8,0,0,0,0,0,greenhouse,2017
2C,23.2,214,12,8,1,1,0,0,0,greenhouse,2017
2C,24.8,214,90,96,0,0,0,0,0,greenhouse,2017
2C,24.9,214,90,96,0,0,0,0,0,greenhouse,2017
2C,25,214,90,96,0,0,0,0,0,greenhouse,2017
2C,25.1,214,90,96,0,0,0,0,0,greenhouse,2017
2C,25.2,214,90,96,0,0,0,0,0,greenhouse,2017
2C,26.8,214,88,98,0,0,0,0,0,greenhouse,2017
2C,26.9,214,88,98,0,0,0,0,0,greenhouse,2017
2C,27,214,88,98,0,0,0,0,0,greenhouse,2017
2C,27.1,214,88,98,0,0,0,0,0,greenhouse,2017
2C,27.2,214,88,98,0,0,0,0,0,greenhouse,2017
2C,28.8,214,79,75,1,1,0,0,0,greenhouse,2017
2C,28.9,214,79,75,0,0,0,0,0,greenhouse,2017
2C,29,214,79,75,0,0,0,0,0,greenhouse,2017
2C,29.1,214,79,75,0,0,0,0,0,greenhouse,2017
2C,29.2,214,79,75,0,0,0,0,0,greenhouse,2017
2C,3,214,16,43,0,0,0,0,0,greenhouse,2017
2C,3.1,214,16,43,0,0,0,0,0,greenhouse,2017
2C,3.2,214,16,43,0,0,0,0,0,greenhouse,2017
2C,30.8,214,49,67,0,0,0,0,0,greenhouse,2017
2C,30.9,214,49,67,0,0,0,0,0,greenhouse,2017
2C,31,214,49,67,0,0,0,0,0,greenhouse,2017
2C,31.1,214,49,67,0,0,0,0,0,greenhouse,2017
2C,31.2,214,49,67,0,0,0,0,0,greenhouse,2017
2C,32.8,214,7,8,0,0,0,0,0,greenhouse,2017
2C,32.9,214,7,8,0,0,0,0,0,greenhouse,2017
2C,33,214,7,8,0,0,0,0,0,greenhouse,2017
2C,33.1,214,7,8,0,0,0,0,0,greenhouse,2017
2C,33.2,214,7,8,0,0,0,0,0,greenhouse,2017
2C,34.8,214,58,89,0,0,0,0,0,greenhouse,2017
2C,34.9,214,58,89,0,0,0,0,0,greenhouse,2017
2C,35,214,58,89,0,0,0,0,0,greenhouse,2017
2C,35.1,214,58,89,0,0,0,0,0,greenhouse,2017
2C,35.2,214,58,89,0,0,0,0,0,greenhouse,2017
2C,36.8,214,37,55,0,0,0,0,0,greenhouse,2017
2C,36.9,214,37,55,0,0,0,0,0,greenhouse,2017
2C,37,214,37,55,0,0,0,0,0,greenhouse,2017
2C,37.1,214,37,55,0,0,0,0,0,greenhouse,2017
2C,37.2,214,37,55,0,0,0,0,0,greenhouse,2017
2C,38.8,214,65,35,0,0,0,0,0,greenhouse,2017
2C,38.9,214,65,35,0,0,0,0,0,greenhouse,2017
2C,39,214,65,35,0,0,0,0,0,greenhouse,2017
2C,39.1,214,65,35,0,0,0,0,0,greenhouse,2017
2C,39.2,214,65,35,0,0,0,0,0,greenhouse,2017
2C,4.8,214,11,27,0,0,0,0,0,greenhouse,2017
2C,4.9,214,11,27,0,0,0,0,0,greenhouse,2017
2C,40.8,214,49,67,0,0,0,0,0,greenhouse,2017
2C,40.9,214,49,67,0,0,0,0,0,greenhouse,2017
2C,41,214,49,67,0,0,0,0,0,greenhouse,2017
2C,41.1,214,49,67,0,0,0,0,0,greenhouse,2017
2C,41.2,214,49,67,0,0,0,0,0,greenhouse,2017
2C,42.8,214,38,1,0,0,0,0,0,greenhouse,2017
2C,42.9,214,38,1,0,0,0,0,0,greenhouse,2017
2C,43,214,38,1,0,0,0,0,0,greenhouse,2017
2C,43.1,214,38,1,0,0,0,0,0,greenhouse,2017
2C,43.2,214,38,1,0,0,0,0,0,greenhouse,2017
2C,44.8,214,80,15,0,0,0,0,0,greenhouse,2017
2C,44.9,214,80,15,0,0,0,0,0,greenhouse,2017
2C,45,214,80,15,0,0,0,0,0,greenhouse,2017
2C,45.1,214,80,15,0,0,0,0,0,greenhouse,2017
2C,45.2,214,80,15,0,0,0,0,0,greenhouse,2017
2C,46.8,214,53,31,0,0,0,0,0,greenhouse,2017
2C,46.9,214,53,31,0,0,0,0,0,greenhouse,2017
2C,47,214,53,31,0,0,0,0,0,greenhouse,2017
2C,47.1,214,53,31,0,0,0,0,0,greenhouse,2017
2C,47.2,214,53,31,0,0,0,0,0,greenhouse,2017
2C,5,214,11,27,0,0,0,0,0,greenhouse,2017
2C,5.1,214,11,27,0,0,0,0,0,greenhouse,2017
2C,5.2,214,11,27,0,0,0,0,0,greenhouse,2017
2C,6.8,214,45,8,0,0,0,0,0,greenhouse,2017
2C,6.9,214,45,8,0,0,0,0,0,greenhouse,2017
2C,7,214,45,8,0,0,0,0,0,greenhouse,2017
2C,7.1,214,45,8,0,0,0,0,0,greenhouse,2017
2C,7.2,214,45,8,0,0,0,0,0,greenhouse,2017
2C,8.8,214,16,43,0,0,0,0,0,greenhouse,2017
2C,8.9,214,16,43,0,0,0,0,0,greenhouse,2017
2C,9,214,16,43,0,0,0,0,0,greenhouse,2017
2C,9.1,214,16,43,0,0,0,0,0,greenhouse,2017
2C,9.2,214,16,43,0,0,0,0,0,greenhouse,2017
2C,0.8,221,57,96,0,0,0,0,0,greenhouse,2017
2C,0.9,221,57,96,0,0,0,0,0,greenhouse,2017
2C,1,221,57,96,0,0,0,0,0,greenhouse,2017
2C,1.1,221,57,96,0,0,0,0,0,greenhouse,2017
2C,1.2,221,57,96,0,0,0,0,0,greenhouse,2017
2C,10.8,221,36,61,0,0,0,0,0,greenhouse,2017
2C,10.9,221,36,61,0,0,0,0,0,greenhouse,2017
2C,11,221,36,61,0,0,0,0,0,greenhouse,2017
2C,11.1,221,36,61,0,0,0,0,0,greenhouse,2017
2C,11.2,221,36,61,0,0,0,0,0,greenhouse,2017
2C,12.8,221,19,52,0,0,0,0,0,greenhouse,2017
2C,12.9,221,19,52,0,0,0,0,0,greenhouse,2017
2C,13,221,19,52,0,0,0,0,0,greenhouse,2017
2C,13.1,221,19,52,0,0,0,0,0,greenhouse,2017
2C,13.2,221,19,52,0,0,0,0,0,greenhouse,2017
2C,14.8,221,5,21,0,0,0,0,0,greenhouse,2017
2C,14.9,221,5,21,0,0,0,0,0,greenhouse,2017
2C,15,221,5,21,0,0,0,0,0,greenhouse,2017
2C,15.1,221,5,21,0,0,0,0,0,greenhouse,2017
2C,15.2,221,5,21,0,0,0,0,0,greenhouse,2017
2C,16.8,221,10,24,0,0,0,0,0,greenhouse,2017
2C,16.9,221,10,24,0,0,0,0,0,greenhouse,2017
2C,17,221,10,24,0,0,0,0,0,greenhouse,2017
2C,17.1,221,10,24,0,0,0,0,0,greenhouse,2017
2C,17.2,221,10,24,0,0,0,0,0,greenhouse,2017
2C,18.8,221,30,98,0,0,0,0,0,greenhouse,2017
2C,18.9,221,30,98,0,0,0,0,0,greenhouse,2017
2C,19,221,30,98,0,0,0,0,0,greenhouse,2017
2C,19.1,221,30,98,0,0,0,0,0,greenhouse,2017
2C,19.2,221,30,98,1,1,0,0,0,greenhouse,2017
2C,2.8,221,3,69,0,0,0,0,0,greenhouse,2017
2C,2.9,221,3,69,0,0,0,0,0,greenhouse,2017
2C,20.8,221,62,52,0,0,0,0,0,greenhouse,2017
2C,20.9,221,62,52,1,1,2,1,12,greenhouse,2017
2C,21,221,62,52,0,0,0,0,0,greenhouse,2017
2C,21.1,221,62,52,0,0,0,0,0,greenhouse,2017
2C,21.2,221,62,52,0,0,0,0,0,greenhouse,2017
2C,22.8,221,79,75,0,0,0,0,0,greenhouse,2017
2C,22.9,221,79,75,0,0,0,0,0,greenhouse,2017
2C,23,221,79,75,0,0,0,0,0,greenhouse,2017
2C,23.1,221,79,75,0,0,0,0,0,greenhouse,2017
2C,23.2,221,79,75,0,0,0,0,0,greenhouse,2017
2C,24.8,221,58,89,0,0,0,0,0,greenhouse,2017
2C,24.9,221,58,89,0,0,0,0,0,greenhouse,2017
2C,25,221,58,89,0,0,0,0,0,greenhouse,2017
2C,25.1,221,58,89,0,0,0,0,0,greenhouse,2017
2C,25.2,221,58,89,0,0,0,0,0,greenhouse,2017
2C,26.8,221,20,89,0,0,0,0,0,greenhouse,2017
2C,26.9,221,20,89,0,0,0,0,0,greenhouse,2017
2C,27,221,20,89,0,0,0,0,0,greenhouse,2017
2C,27.1,221,20,89,1,0,0,0,0,greenhouse,2017
2C,27.2,221,20,89,0,0,0,0,0,greenhouse,2017
2C,28.8,221,3,69,0,0,0,0,0,greenhouse,2017
2C,28.9,221,3,69,0,0,0,0,0,greenhouse,2017
2C,29,221,3,69,0,0,0,0,0,greenhouse,2017
2C,29.1,221,3,69,0,0,0,0,0,greenhouse,2017
2C,29.2,221,3,69,0,0,0,0,0,greenhouse,2017
2C,3,221,3,69,0,0,0,0,0,greenhouse,2017
2C,3.1,221,3,69,0,0,0,0,0,greenhouse,2017
2C,3.2,221,3,69,0,0,0,0,0,greenhouse,2017
2C,30.8,221,64,21,1,1,4,1,1,greenhouse,2017
2C,30.9,221,64,21,0,0,0,0,0,greenhouse,2017
2C,31,221,64,21,0,0,0,0,0,greenhouse,2017
2C,31.1,221,64,21,0,0,0,0,0,greenhouse,2017
2C,31.2,221,64,21,0,0,0,0,0,greenhouse,2017
2C,32.8,221,62,52,0,0,0,0,0,greenhouse,2017
2C,32.9,221,62,52,0,0,0,0,0,greenhouse,2017
2C,33,221,62,52,0,0,0,0,0,greenhouse,2017
2C,33.1,221,62,52,0,0,0,0,0,greenhouse,2017
2C,33.2,221,62,52,0,0,0,0,0,greenhouse,2017
2C,34.8,221,38,1,0,0,0,0,0,greenhouse,2017
2C,34.9,221,38,1,0,0,0,0,0,greenhouse,2017
2C,35,221,38,1,0,0,0,0,0,greenhouse,2017
2C,35.1,221,38,1,0,0,0,0,0,greenhouse,2017
2C,35.2,221,38,1,0,0,0,0,0,greenhouse,2017
2C,36.8,221,28,69,0,0,0,0,0,greenhouse,2017
2C,36.9,221,28,69,0,0,0,0,0,greenhouse,2017
2C,37,221,28,69,0,0,0,0,0,greenhouse,2017
2C,37.1,221,28,69,0,0,0,0,0,greenhouse,2017
2C,37.2,221,28,69,0,0,0,0,0,greenhouse,2017
2C,38.8,221,48,43,0,0,0,0,0,greenhouse,2017
2C,38.9,221,48,43,0,0,0,0,0,greenhouse,2017
2C,39,221,48,43,0,0,0,0,0,greenhouse,2017
2C,39.1,221,48,43,0,0,0,0,0,greenhouse,2017
2C,39.2,221,48,43,0,0,0,0,0,greenhouse,2017
2C,4.8,221,29,75,0,0,0,0,0,greenhouse,2017
2C,4.9,221,29,75,0,0,0,0,0,greenhouse,2017
2C,40.8,221,50,96,0,0,0,0,0,greenhouse,2017
2C,40.9,221,50,96,0,0,0,0,0,greenhouse,2017
2C,41,221,50,96,0,0,0,0,0,greenhouse,2017
2C,41.1,221,50,96,0,0,0,0,0,greenhouse,2017
2C,41.2,221,50,96,0,0,0,0,0,greenhouse,2017
2C,42.8,221,3,69,0,0,0,0,0,greenhouse,2017
2C,42.9,221,3,69,0,0,0,0,0,greenhouse,2017
2C,43,221,3,69,0,0,0,0,0,greenhouse,2017
2C,43.1,221,3,69,0,0,0,0,0,greenhouse,2017
2C,43.2,221,3,69,0,0,0,0,0,greenhouse,2017
2C,44.8,221,5,21,0,0,0,0,0,greenhouse,2017
2C,44.9,221,5,21,0,0,0,0,0,greenhouse,2017
2C,45,221,5,21,0,0,0,0,0,greenhouse,2017
2C,45.1,221,5,21,0,0,0,0,0,greenhouse,2017
2C,45.2,221,5,21,0,0,0,0,0,greenhouse,2017
2C,46.8,221,36,61,0,0,0,0,0,greenhouse,2017
2C,46.9,221,36,61,0,0,0,0,0,greenhouse,2017
2C,47,221,36,61,0,0,0,0,0,greenhouse,2017
2C,47.1,221,36,61,0,0,0,0,0,greenhouse,2017
2C,47.2,221,36,61,1,0,0,0,0,greenhouse,2017
2C,5,221,29,75,0,0,0,0,0,greenhouse,2017
2C,5.1,221,29,75,0,0,0,0,0,greenhouse,2017
2C,5.2,221,29,75,0,0,0,0,0,greenhouse,2017
2C,6.8,221,40,43,0,0,0,0,0,greenhouse,2017
2C,6.9,221,40,43,0,0,0,0,0,greenhouse,2017
2C,7,221,40,43,0,0,0,0,0,greenhouse,2017
2C,7.1,221,40,43,0,0,0,0,0,greenhouse,2017
2C,7.2,221,40,43,0,0,0,0,0,greenhouse,2017
2C,8.8,221,83,24,0,0,0,0,0,greenhouse,2017
2C,8.9,221,83,24,0,0,0,0,0,greenhouse,2017
2C,9,221,83,24,0,0,0,0,0,greenhouse,2017
2C,9.1,221,83,24,0,0,0,0,0,greenhouse,2017
2C,9.2,221,83,24,0,0,0,0,0,greenhouse,2017
3C,0.8,302,100,1,0,0,0,0,0,greenhouse,2017
3C,0.9,302,100,1,1,1,5,1,0,greenhouse,2017
3C,1,302,100,1,0,0,0,0,0,greenhouse,2017
3C,1.1,302,100,1,0,0,0,0,0,greenhouse,2017
3C,1.2,302,100,1,0,0,0,0,0,greenhouse,2017
3C,10.8,302,56,27,0,0,0,0,0,greenhouse,2017
3C,10.9,302,56,27,0,0,0,0,0,greenhouse,2017
3C,11,302,56,27,0,0,0,0,0,greenhouse,2017
3C,11.1,302,56,27,1,1,31,22,92,greenhouse,2017
3C,11.2,302,56,27,0,0,0,0,0,greenhouse,2017
3C,12.8,302,23,27,0,0,0,0,0,greenhouse,2017
3C,12.9,302,23,27,1,1,5,2,4,greenhouse,2017
3C,13,302,23,27,1,1,0,0,0,greenhouse,2017
3C,13.1,302,23,27,0,0,0,0,0,greenhouse,2017
3C,13.2,302,23,27,1,1,5,1,2,greenhouse,2017
3C,14.8,302,74,25,0,0,0,0,0,greenhouse,2017
3C,14.9,302,74,25,0,0,0,0,0,greenhouse,2017
3C,15,302,74,25,1,1,3,1,5,greenhouse,2017
3C,15.1,302,74,25,0,0,0,0,0,greenhouse,2017
3C,15.2,302,74,25,0,0,0,0,0,greenhouse,2017
3C,16.8,302,53,31,0,0,0,0,0,greenhouse,2017
3C,16.9,302,53,31,0,0,0,0,0,greenhouse,2017
3C,17,302,53,31,0,0,0,0,0,greenhouse,2017
3C,17.1,302,53,31,0,0,0,0,0,greenhouse,2017
3C,17.2,302,53,31,0,0,0,0,0,greenhouse,2017
3C,18.8,302,20,89,0,0,0,0,0,greenhouse,2017
3C,18.9,302,20,89,0,0,0,0,0,greenhouse,2017
3C,19,302,20,89,0,0,0,0,0,greenhouse,2017
3C,19.1,302,20,89,0,0,0,0,0,greenhouse,2017
3C,19.2,302,20,89,0,0,0,0,0,greenhouse,2017
3C,2.8,302,28,69,0,0,0,0,0,greenhouse,2017
3C,2.9,302,28,69,1,0,0,0,0,greenhouse,2017
3C,20.8,302,37,55,0,0,0,0,0,greenhouse,2017
3C,20.9,302,37,55,0,0,0,0,0,greenhouse,2017
3C,21,302,37,55,0,0,0,0,0,greenhouse,2017
3C,21.1,302,37,55,0,0,0,0,0,greenhouse,2017
3C,21.2,302,37,55,0,0,0,0,0,greenhouse,2017
3C,22.8,302,36,61,0,0,0,0,0,greenhouse,2017
3C,22.9,302,36,61,0,0,0,0,0,greenhouse,2017
3C,23,302,36,61,0,0,0,0,0,greenhouse,2017
3C,23.1,302,36,61,0,0,0,0,0,greenhouse,2017
3C,23.2,302,36,61,0,0,0,0,0,greenhouse,2017
3C,24.8,302,97,52,0,0,0,0,0,greenhouse,2017
3C,24.9,302,97,52,0,0,0,0,0,greenhouse,2017
3C,25,302,97,52,0,0,0,0,0,greenhouse,2017
3C,25.1,302,97,52,0,0,0,0,0,greenhouse,2017
3C,25.2,302,97,52,0,0,0,0,0,greenhouse,2017
3C,26.8,302,83,24,0,0,0,0,0,greenhouse,2017
3C,26.9,302,83,24,0,0,0,0,0,greenhouse,2017
3C,27,302,83,24,0,0,0,0,0,greenhouse,2017
3C,27.1,302,83,24,0,0,0,0,0,greenhouse,2017
3C,27.2,302,83,24,0,0,0,0,0,greenhouse,2017
3C,28.8,302,63,31,0,0,0,0,0,greenhouse,2017
3C,28.9,302,63,31,0,0,0,0,0,greenhouse,2017
3C,29,302,63,31,0,0,0,0,0,greenhouse,2017
3C,29.1,302,63,31,0,0,0,0,0,greenhouse,2017
3C,29.2,302,63,31,0,0,0,0,0,greenhouse,2017
3C,3,302,28,69,0,0,0,0,0,greenhouse,2017
3C,3.1,302,28,69,1,1,0,0,0,greenhouse,2017
3C,3.2,302,28,69,0,0,0,0,0,greenhouse,2017
3C,30.8,302,82,42,0,0,0,0,0,greenhouse,2017
3C,30.9,302,82,42,0,0,0,0,0,greenhouse,2017
3C,31,302,82,42,0,0,0,0,0,greenhouse,2017
3C,31.1,302,82,42,0,0,0,0,0,greenhouse,2017
3C,31.2,302,82,42,0,0,0,0,0,greenhouse,2017
3C,32.8,302,38,1,0,0,0,0,0,greenhouse,2017
3C,32.9,302,38,1,0,0,0,0,0,greenhouse,2017
3C,33,302,38,1,0,0,0,0,0,greenhouse,2017
3C,33.1,302,38,1,0,0,0,0,0,greenhouse,2017
3C,33.2,302,38,1,0,0,0,0,0,greenhouse,2017
3C,34.8,302,70,35,0,0,0,0,0,greenhouse,2017
3C,34.9,302,70,35,0,0,0,0,0,greenhouse,2017
3C,35,302,70,35,0,0,0,0,0,greenhouse,2017
3C,35.1,302,70,35,0,0,0,0,0,greenhouse,2017
3C,35.2,302,70,35,0,0,0,0,0,greenhouse,2017
3C,36.8,302,38,1,0,0,0,0,0,greenhouse,2017
3C,36.9,302,38,1,0,0,0,0,0,greenhouse,2017
3C,37,302,38,1,0,0,0,0,0,greenhouse,2017
3C,37.1,302,38,1,0,0,0,0,0,greenhouse,2017
3C,37.2,302,38,1,0,0,0,0,0,greenhouse,2017
3C,38.8,302,82,42,0,0,0,0,0,greenhouse,2017
3C,38.9,302,82,42,0,0,0,0,0,greenhouse,2017
3C,39,302,82,42,0,0,0,0,0,greenhouse,2017
3C,39.1,302,82,42,0,0,0,0,0,greenhouse,2017
3C,39.2,302,82,42,0,0,0,0,0,greenhouse,2017
3C,4.8,302,88,98,0,0,0,0,0,greenhouse,2017
3C,4.9,302,88,98,0,0,0,0,0,greenhouse,2017
3C,40.8,302,72,21,1,1,0,0,0,greenhouse,2017
3C,40.9,302,72,21,0,0,0,0,0,greenhouse,2017
3C,41,302,72,21,0,0,0,0,0,greenhouse,2017
3C,41.1,302,72,21,1,1,0,0,0,greenhouse,2017
3C,41.2,302,72,21,0,0,0,0,0,greenhouse,2017
3C,42.8,302,63,31,0,0,0,0,0,greenhouse,2017
3C,42.9,302,63,31,0,0,0,0,0,greenhouse,2017
3C,43,302,63,31,0,0,0,0,0,greenhouse,2017
3C,43.1,302,63,31,0,0,0,0,0,greenhouse,2017
3C,43.2,302,63,31,0,0,0,0,0,greenhouse,2017
3C,44.8,302,2,24,0,0,0,0,0,greenhouse,2017
3C,44.9,302,2,24,1,1,6,3,22,greenhouse,2017
3C,45,302,2,24,0,0,0,0,0,greenhouse,2017
3C,45.1,302,2,24,0,0,0,0,0,greenhouse,2017
3C,45.2,302,2,24,0,0,0,0,0,greenhouse,2017
3C,46.8,302,70,35,0,0,0,0,0,greenhouse,2017
3C,46.9,302,70,35,0,0,0,0,0,greenhouse,2017
3C,47,302,70,35,0,0,0,0,0,greenhouse,2017
3C,47.1,302,70,35,0,0,0,0,0,greenhouse,2017
3C,47.2,302,70,35,0,0,0,0,0,greenhouse,2017
3C,48.8,302,51,55,0,0,0,0,0,greenhouse,2017
3C,48.9,302,51,55,0,0,0,0,0,greenhouse,2017
3C,49,302,51,55,0,0,0,0,0,greenhouse,2017
3C,49.1,302,51,55,0,0,0,0,0,greenhouse,2017
3C,49.2,302,51,55,0,0,0,0,0,greenhouse,2017
3C,5,302,88,98,0,0,0,0,0,greenhouse,2017
3C,5.1,302,88,98,0,0,0,0,0,greenhouse,2017
3C,5.2,302,88,98,0,0,0,0,0,greenhouse,2017
3C,6.8,302,22,31,1,0,0,0,0,greenhouse,2017
3C,6.9,302,22,31,0,0,0,0,0,greenhouse,2017
3C,7,302,22,31,1,0,0,0,0,greenhouse,2017
3C,7.1,302,22,31,1,1,4,2,2,greenhouse,2017
3C,7.2,302,22,31,0,0,0,0,0,greenhouse,2017
3C,8.8,302,12,8,0,0,0,0,0,greenhouse,2017
3C,8.9,302,12,8,0,0,0,0,0,greenhouse,2017
3C,9,302,12,8,0,0,0,0,0,greenhouse,2017
3C,9.1,302,12,8,0,0,0,0,0,greenhouse,2017
